Date,Market Cap,Total Debt,Tax Rate
2021-04-26,11088.311069577027,1410.0,0.15
2021-04-27,11639.57204530542,1410.0,0.15
2021-04-28,11542.32688903125,1410.0,0.15
2021-04-29,11603.21340366919,1410.0,0.15
2021-04-30,11363.064040208741,1410.0,0.15
2021-05-03,11505.967560916626,1410.0,0.15
2021-05-04,11619.275625121581,1410.0,0.15
2021-05-05,11520.343104956055,1410.0,0.15
2021-05-06,11851.816062067872,1410.0,0.15
2021-05-07,11943.985397100098,1410.0,0.15
2021-05-10,12053.912555216797,1410.0,0.15
2021-05-11,11816.304534769288,1410.0,0.15
2021-05-12,11448.466757715698,1410.0,0.15
2021-05-13,11771.48573341089,1410.0,0.15
2021-05-14,11859.424988582032,1410.0,0.15
2021-05-17,11747.806347703614,1410.0,0.15
2021-05-18,11600.6775524834,1410.0,0.15
2021-05-19,11640.416413729492,1410.0,0.15
2021-05-20,11637.883308457276,1410.0,0.15
2021-05-21,11627.731665973388,1410.0,0.15
2021-05-24,11730.895638956787,1410.0,0.15
2021-05-25,11774.017465726318,1410.0,0.15
2021-05-26,11759.646727035644,1410.0,0.15
2021-05-27,11853.50754482959,1410.0,0.15
2021-05-28,11878.874294428222,1410.0,0.15
2021-06-01,11784.169108210204,1410.0,0.15
2021-06-02,11697.919962843995,1410.0,0.15
2021-06-03,11664.09442647998,1410.0,0.15
2021-06-04,11739.35305276538,1410.0,0.15
2021-06-07,11669.16750180835,1410.0,0.15
2021-06-08,11753.726537369628,1410.0,0.15
2021-06-09,11676.77642832251,1410.0,0.15
2021-06-10,11724.976822247558,1410.0,0.15
2021-06-11,11728.358414814209,1410.0,0.15
2021-06-14,11695.384111658203,1410.0,0.15
2021-06-15,11742.011097105225,1410.0,0.15
2021-06-16,11795.423234994141,1410.0,0.15
2021-06-17,11577.534992879882,1410.0,0.15
2021-06-18,11415.606409973023,1410.0,0.15
2021-06-21,11680.120951055907,1410.0,0.15
2021-06-22,11758.121372045165,1410.0,0.15
2021-06-23,11712.340127979003,1410.0,0.15
2021-06-24,11760.661342101319,1410.0,0.15
2021-06-25,11771.683439188233,1410.0,0.15
2021-06-28,11812.379251314942,1410.0,0.15
2021-06-29,11800.508666933594,1410.0,0.15
2021-06-30,11809.832416474854,1400.0,0.15
2021-07-01,11886.98297721289,1400.0,0.15
2021-07-02,11872.569676861816,1400.0,0.15
2021-07-06,11747.096529044678,1400.0,0.15
2021-07-07,11870.874075229736,1400.0,0.15
2021-07-08,11658.927990090087,1400.0,0.15
2021-07-09,11722.510991857911,1400.0,0.15
2021-07-12,11709.793293138917,1400.0,0.15
2021-07-13,11363.892619629762,1400.0,0.15
2021-07-14,11519.0387960083,1400.0,0.15
2021-07-15,11641.971973769287,1400.0,0.15
2021-07-16,11742.011097105225,1400.0,0.15
2021-07-19,11522.429999272461,1400.0,0.15
2021-07-20,11983.62952432788,1400.0,0.15
2021-07-21,11909.025798429931,1400.0,0.15
2021-07-22,11527.514058255127,1400.0,0.15
2021-07-23,12190.180281860352,1400.0,0.15
2021-07-26,11667.191881607056,1400.0,0.15
2021-07-27,11553.099399182129,1400.0,0.15
2021-07-28,11459.28628375244,1400.0,0.15
2021-07-29,11451.680665719605,1400.0,0.15
2021-07-30,11544.645214804077,1400.0,0.15
2021-08-02,11482.950335540772,1400.0,0.15
2021-08-03,11646.90840864563,1400.0,0.15
2021-08-04,11449.14386294403,1400.0,0.15
2021-08-05,11603.805344274902,1400.0,0.15
2021-08-06,11624.087448580933,1400.0,0.15
2021-08-09,11524.364479153443,1400.0,0.15
2021-08-10,11534.506215634156,1400.0,0.15
2021-08-11,11592.81914741516,1400.0,0.15
2021-08-12,11586.903818795776,1400.0,0.15
2021-08-13,11663.811302780152,1400.0,0.15
2021-08-16,11829.458296643066,1400.0,0.15
2021-08-17,11839.60277043457,1400.0,0.15
2021-08-18,11828.613836264038,1400.0,0.15
2021-08-19,11850.587598638916,1400.0,0.15
2021-08-20,11711.986604046631,1400.0,0.15
2021-08-23,11755.085562451171,1400.0,0.15
